Token	Uid	Link
"CBSNewsRadio"	24362769	"https://twitter.com/CBSNewsRadio"
"DailyNewsSun"	2657559384	"https://twitter.com/DailyNewsSun"
"ZuMediaAPU"	75226445	"https://twitter.com/ZuMediaAPU"
"craig_press"	22484884	"https://twitter.com/craig_press"
"middcampus"	36192396	"https://twitter.com/middcampus"
"DiaADiaNews1"	206209833	"https://twitter.com/DiaADiaNews1"
"GazeboGazette"	70749114	"https://twitter.com/GazeboGazette"
"mmaynardkt"	66603988	"https://twitter.com/mmaynardkt"
"ICollegian"	145297595	"https://twitter.com/ICollegian"
"ExcelsiorSC"	173999061	"https://twitter.com/ExcelsiorSC"
"HeraldSunEditor"	55018922	"https://twitter.com/HeraldSunEditor"
"StevensCoTimes"	15428256	"https://twitter.com/StevensCoTimes"
"CurrentTimeTv"	2797763208	"https://twitter.com/CurrentTimeTv"
"SvobodaRadio"	47562921	"https://twitter.com/SvobodaRadio"
"Marysville_News"	36775022	"https://twitter.com/Marysville_News"
"LouisvilleMag"	11263532	"https://twitter.com/LouisvilleMag"
"DecodeDC"	605178330	"https://twitter.com/DecodeDC"
"ProSyn"	46671396	"https://twitter.com/ProSyn"
"AlArabiya_Eng"	22240612	"https://twitter.com/AlArabiya_Eng"
"TheFive"	334053327	"https://twitter.com/TheFive"
"GovMattersTV"	1630979022	"https://twitter.com/GovMattersTV"
"hereandnow"	94391895	"https://twitter.com/hereandnow"
"democracynow"	16935292	"https://twitter.com/democracynow"
"SXMPOTUS"	344864408	"https://twitter.com/SXMPOTUS"
"dailybeast"	16013028	"https://twitter.com/dailybeast"
"lawfareblog"	186755547	"https://twitter.com/lawfareblog"
"Gallup"	546029429	"https://twitter.com/Gallup"
"CivilEats"	185809250	"https://twitter.com/CivilEats"
"DailySignal"	2361224263	"https://twitter.com/DailySignal"
"reuterspictures"	14584903	"https://twitter.com/reuterspictures"
"outsidemagazine"	17810254	"https://twitter.com/outsidemagazine"
"11thHour"	771388593130483712	"https://twitter.com/11thHour"
"atlanticcities"	2352223932	"https://twitter.com/atlanticcities"
"nytgraphics"	86640232	"https://twitter.com/nytgraphics"
"AmericaNewsroom"	312800783	"https://twitter.com/AmericaNewsroom"
"onthemedia"	16469809	"https://twitter.com/onthemedia"
"AJELive"	2673523800	"https://twitter.com/AJELive"
"the_intercept"	719972682322853888	"https://twitter.com/the_intercept"
"oreillyfactor"	50113613	"https://twitter.com/oreillyfactor"
"HuffPostBiz"	27073265	"https://twitter.com/HuffPostBiz"
"CharlieRoseShow"	19079396	"https://twitter.com/CharlieRoseShow"
"HuffPostCollege"	101896529	"https://twitter.com/HuffPostCollege"
"Jerusalem_Post"	19489239	"https://twitter.com/Jerusalem_Post"
"FDRLST"	1408003598	"https://twitter.com/FDRLST"
"BleacherReport"	890891	"https://twitter.com/BleacherReport"
"hechingerreport"	121537720	"https://twitter.com/hechingerreport"
"BBCNewshour"	30835585	"https://twitter.com/BBCNewshour"
"nprfreshair"	13783772	"https://twitter.com/nprfreshair"
"bsurveillance"	34681960	"https://twitter.com/bsurveillance"
"ModFarm"	944467345	"https://twitter.com/ModFarm"
"ARLnowDOTcom"	108204138	"https://twitter.com/ARLnowDOTcom"
"Marketplace"	57741304	"https://twitter.com/Marketplace"
"HouseFloor"	7402662	"https://twitter.com/HouseFloor"
"engadget"	14372486	"https://twitter.com/engadget"
"BoingBoing"	5971922	"https://twitter.com/BoingBoing"
"smerconish"	22677427	"https://twitter.com/smerconish"
"SputnikInt"	34262462	"https://twitter.com/SputnikInt"
"J_Insider"	626533732	"https://twitter.com/J_Insider"
"wcbs880"	16760131	"https://twitter.com/wcbs880"
"Bravotv"	15169907	"https://twitter.com/Bravotv"
"POLITICOPulse"	574801561	"https://twitter.com/POLITICOPulse"
"NBCOlympics"	14955353	"https://twitter.com/NBCOlympics"
"ABCRadio"	525746551	"https://twitter.com/ABCRadio"
"KPCC"	12804312	"https://twitter.com/KPCC"
"TaskandPurpose"	2374466929	"https://twitter.com/TaskandPurpose"
"nytimesworld"	1877831	"https://twitter.com/nytimesworld"
"rollcallpols"	15918708	"https://twitter.com/rollcallpols"
"MarshallProj"	2216041938	"https://twitter.com/MarshallProj"
"Legal_Times"	18959163	"https://twitter.com/Legal_Times"
"DecisionDeskHQ"	918169628	"https://twitter.com/DecisionDeskHQ"
"statelocal"	760501643590963200	"https://twitter.com/statelocal"
"SAI"	8841372	"https://twitter.com/SAI"
"Esquiremag"	3174214732	"https://twitter.com/Esquiremag"
"NewsChannel8"	250556430	"https://twitter.com/NewsChannel8"
"ICIJorg"	131935861	"https://twitter.com/ICIJorg"
"ReutersUK"	17038090	"https://twitter.com/ReutersUK"
"InTheCapital"	2882152233	"https://twitter.com/InTheCapital"
"TimesofIsrael"	432557320	"https://twitter.com/TimesofIsrael"
"washmonthly"	266715173	"https://twitter.com/washmonthly"
"sidewireinc"	2813605170	"https://twitter.com/sidewireinc"
"TheWeek"	16439471	"https://twitter.com/TheWeek"
"HappeningNow"	171154131	"https://twitter.com/HappeningNow"
"NYTNow"	1872590082	"https://twitter.com/NYTNow"
"pitchfork"	14089195	"https://twitter.com/pitchfork"
"heatstreet"	4509306615	"https://twitter.com/heatstreet"
"hillhistorycast"	838868776292601860	"https://twitter.com/hillhistorycast"
"mcclatchy"	66809470	"https://twitter.com/mcclatchy"
"PostTV"	14345778	"https://twitter.com/PostTV"
"ToThePoint_KCRW"	80678758	"https://twitter.com/ToThePoint_KCRW"
"reason"	16467567	"https://twitter.com/reason"
"cbsnewspath"	216759733	"https://twitter.com/cbsnewspath"
"amjoyshow"	731132367058968576	"https://twitter.com/amjoyshow"
"HuffPostEnt"	22208192	"https://twitter.com/HuffPostEnt"
"voguemagazine"	136361303	"https://twitter.com/voguemagazine"
"BreakingNews"	6017542	"https://twitter.com/BreakingNews"
"TheLeadCNN"	1176994477	"https://twitter.com/TheLeadCNN"
"highline"	3031345253	"https://twitter.com/highline"
"ABC7NY"	16715398	"https://twitter.com/ABC7NY"
"insidehighered"	16045268	"https://twitter.com/insidehighered"
"CQConnectivity"	2409392576	"https://twitter.com/CQConnectivity"
"TheAtlanticWire"	1947084786	"https://twitter.com/TheAtlanticWire"
"ReliableSources"	547860279	"https://twitter.com/ReliableSources"
"climate"	783719151684685824	"https://twitter.com/climate"
"DuffelBlog"	539965863	"https://twitter.com/DuffelBlog"
"nprmusic"	13784592	"https://twitter.com/nprmusic"
"MorningTech"	158007643	"https://twitter.com/MorningTech"
"FishbowlDC"	14858000	"https://twitter.com/FishbowlDC"
"LivingSocial"	14773982	"https://twitter.com/LivingSocial"
"TheLastWord"	182503471	"https://twitter.com/TheLastWord"
"WSJGraphics"	19564105	"https://twitter.com/WSJGraphics"
"ReutersTV"	2561597334	"https://twitter.com/ReutersTV"
"YahooFinance"	19546277	"https://twitter.com/YahooFinance"
"AFPAfrica"	1612526749	"https://twitter.com/AFPAfrica"
"FortuneMPW"	346603302	"https://twitter.com/FortuneMPW"
"DoubleXMag"	22811188	"https://twitter.com/DoubleXMag"
"bbcworldservice"	786764	"https://twitter.com/bbcworldservice"
"TeacherBeat"	1372456243	"https://twitter.com/TeacherBeat"
"Gizmodo"	2890961	"https://twitter.com/Gizmodo"
"nbc"	26585095	"https://twitter.com/nbc"
"colbertlateshow"	2835886194	"https://twitter.com/colbertlateshow"
"usatodaysports"	15764001	"https://twitter.com/usatodaysports"
"FastCompany"	2735591	"https://twitter.com/FastCompany"
"IrishTimesWorld"	1114319616	"https://twitter.com/IrishTimesWorld"
"GlobalPost"	16367286	"https://twitter.com/GlobalPost"
"OnPointRadio"	23112236	"https://twitter.com/OnPointRadio"
"BBCNorthAmerica"	69329527	"https://twitter.com/BBCNorthAmerica"
"Wonkblog"	353225544	"https://twitter.com/Wonkblog"
"PunditFact"	1733274007	"https://twitter.com/PunditFact"
"IMFNews"	25098482	"https://twitter.com/IMFNews"
"Medium"	571202103	"https://twitter.com/Medium"
"CBSNewsPoll"	270508448	"https://twitter.com/CBSNewsPoll"
"TheIJR"	474464413	"https://twitter.com/TheIJR"
"ReutersWorld"	335455570	"https://twitter.com/ReutersWorld"
"BBCBreaking"	5402612	"https://twitter.com/BBCBreaking"
"CNNSotu"	17112878	"https://twitter.com/CNNSotu"
"ppppolls"	61220477	"https://twitter.com/ppppolls"
"atlblog"	22783783	"https://twitter.com/atlblog"
"AFPusa"	773100678	"https://twitter.com/AFPusa"
"motherboard"	56510427	"https://twitter.com/motherboard"
"LastWeekTonight"	2317351705	"https://twitter.com/LastWeekTonight"
"CQHealthTweet"	88007912	"https://twitter.com/CQHealthTweet"
"cnnbrk"	428333	"https://twitter.com/cnnbrk"
"tabletmag"	28254715	"https://twitter.com/tabletmag"
"Jezebel"	8192222	"https://twitter.com/Jezebel"
"Morning_Energy"	575712418	"https://twitter.com/Morning_Energy"
"wpmagazine"	219343808	"https://twitter.com/wpmagazine"
"ThisAmerLife"	149180925	"https://twitter.com/ThisAmerLife"
"esquire"	20455625	"https://twitter.com/esquire"
"FirstLadies"	1449807024	"https://twitter.com/FirstLadies"
"tvnewser"	14245378	"https://twitter.com/tvnewser"
"1a"	793442243734544384	"https://twitter.com/1a"
"drgridlock"	18025557	"https://twitter.com/drgridlock"
"TheCut"	19923638	"https://twitter.com/TheCut"
"nytopinion"	16686144	"https://twitter.com/nytopinion"
"TheEllenShow"	15846407	"https://twitter.com/TheEllenShow"
"PageSix"	182107650	"https://twitter.com/PageSix"
"AFPespanol"	851108442	"https://twitter.com/AFPespanol"
"cenmag"	106542267	"https://twitter.com/cenmag"
"AP_Interactive"	281582764	"https://twitter.com/AP_Interactive"
"CBSSports"	14885860	"https://twitter.com/CBSSports"
"SportsCenter"	26257166	"https://twitter.com/SportsCenter"
"MorningEdition"	20150502	"https://twitter.com/MorningEdition"
"lasvegasweekly"	9234352	"https://twitter.com/lasvegasweekly"
"messengerpost"	18234041	"https://twitter.com/messengerpost"
"RecordCourierNV"	46447972	"https://twitter.com/RecordCourierNV"
"LCBulletin"	260329484	"https://twitter.com/LCBulletin"
"DailyLobo"	14622091	"https://twitter.com/DailyLobo"
"LasVegasSun"	12055942	"https://twitter.com/LasVegasSun"
"rollcall"	15922214	"https://twitter.com/rollcall"
"StarNewsGroup"	151562080	"https://twitter.com/StarNewsGroup"
"OhioFindItHere"	26730532	"https://twitter.com/OhioFindItHere"
"TimesTelegram"	2202615703	"https://twitter.com/TimesTelegram"
"EveningTribune"	459528590	"https://twitter.com/EveningTribune"
"FLTimes"	160667346	"https://twitter.com/FLTimes"
"GFChronicle"	1656091255	"https://twitter.com/GFChronicle"
"EvilleTimes"	552831446	"https://twitter.com/EvilleTimes"
"niner_times"	896538924	"https://twitter.com/niner_times"
"ABQJournal"	14385076	"https://twitter.com/ABQJournal"
"TheNewsPress"	14089276	"https://twitter.com/TheNewsPress"
"CedarKeyBeacon"	42237444	"https://twitter.com/CedarKeyBeacon"
"LaVozDeAnza"	72676383	"https://twitter.com/LaVozDeAnza"
"GainesvilleSun"	16297945	"https://twitter.com/GainesvilleSun"
"EHStar"	17947097	"https://twitter.com/EHStar"
"DelawareToday"	50144015	"https://twitter.com/DelawareToday"
"ElkhartTruth"	20267772	"https://twitter.com/ElkhartTruth"
"SoCalPulse"	53436443	"https://twitter.com/SoCalPulse"
"TBNwebmaster"	51370388	"https://twitter.com/TBNwebmaster"
"WashTimes"	14662354	"https://twitter.com/WashTimes"
"SunSentinel"	12699932	"https://twitter.com/SunSentinel"
"DCSpotlight"	176855088	"https://twitter.com/DCSpotlight"
"LewisboroLedger"	69657741	"https://twitter.com/LewisboroLedger"
"TheLeaderHerald"	58789743	"https://twitter.com/TheLeaderHerald"
"LongIslandPress"	21551945	"https://twitter.com/LongIslandPress"
"GreatNeckRecord"	2218353349	"https://twitter.com/GreatNeckRecord"
"eaglebulletin"	163587353	"https://twitter.com/eaglebulletin"
"QueensTrib"	818040343	"https://twitter.com/QueensTrib"
"stargazette"	14836971	"https://twitter.com/stargazette"
"DailyFreeman"	97030466	"https://twitter.com/DailyFreeman"
"RoslynNews"	2221841437	"https://twitter.com/RoslynNews"
"timesunion"	17448662	"https://twitter.com/timesunion"
"wnypapers"	147658618	"https://twitter.com/wnypapers"
"kingston_times"	100859367	"https://twitter.com/kingston_times"
"BeeNewspapers"	346676115	"https://twitter.com/BeeNewspapers"
"MakeElginYours"	556059315	"https://twitter.com/MakeElginYours"
"MontanaKaimin"	183406000	"https://twitter.com/MontanaKaimin"
"LakePlacidNews"	58806088	"https://twitter.com/LakePlacidNews"
"LockportJournal"	44200674	"https://twitter.com/LockportJournal"
"TheIslandNow"	622066615	"https://twitter.com/TheIslandNow"
"longislandernws"	2559460764	"https://twitter.com/longislandernws"
"poststar"	20538284	"https://twitter.com/poststar"
"BwdBulletin"	63767771	"https://twitter.com/BwdBulletin"
"LeaderTimes"	342954875	"https://twitter.com/LeaderTimes"
"CityOfLincoln"	116888471	"https://twitter.com/CityOfLincoln"
"PoconoRecord"	7511312	"https://twitter.com/PoconoRecord"
"OregonBusiness"	16551172	"https://twitter.com/OregonBusiness"
"DJournalnow"	33609668	"https://twitter.com/DJournalnow"
"CDispatch"	30594847	"https://twitter.com/CDispatch"
"BlufftonToday"	16890008	"https://twitter.com/BlufftonToday"
"TheCowl"	62618311	"https://twitter.com/TheCowl"
"TheEJlive"	725986314	"https://twitter.com/TheEJlive"
"GoUpstate"	7227042	"https://twitter.com/GoUpstate"
"LULegacy"	1267327508	"https://twitter.com/LULegacy"
"TiogaPaGazette"	309762174	"https://twitter.com/TiogaPaGazette"
"TheWilsonTimes"	58366671	"https://twitter.com/TheWilsonTimes"
"PennYanNYnews"	20687458	"https://twitter.com/PennYanNYnews"
"Free_Press"	20553814	"https://twitter.com/Free_Press"
"OCtimes"	231918342	"https://twitter.com/OCtimes"
"TriCityHerald"	12763982	"https://twitter.com/TriCityHerald"
"TheJI"	19410993	"https://twitter.com/TheJI"
"BrownsvilleNews"	18004786	"https://twitter.com/BrownsvilleNews"
"HuntFishTX"	40085795	"https://twitter.com/HuntFishTX"
"MidRiversNews"	868727474	"https://twitter.com/MidRiversNews"
"PortASouthJetty"	65429553	"https://twitter.com/PortASouthJetty"
"EchoesSentinel"	478807623	"https://twitter.com/EchoesSentinel"
"ProvBusNews"	21665565	"https://twitter.com/ProvBusNews"
"StyleWeekly"	17487820	"https://twitter.com/StyleWeekly"
"UnionLeader"	20073589	"https://twitter.com/UnionLeader"
"BucyrusTF"	86178449	"https://twitter.com/BucyrusTF"
"NOLAnews"	14192680	"https://twitter.com/NOLAnews"
"TheRetrospect"	31513759	"https://twitter.com/TheRetrospect"
"TheBattOnline"	52884959	"https://twitter.com/TheBattOnline"
"NewCastleNews"	42950890	"https://twitter.com/NewCastleNews"
"uvureview"	22571200	"https://twitter.com/uvureview"
"TheChiefLeader"	313344689	"https://twitter.com/TheChiefLeader"
"JacksonAdvocate"	175082708	"https://twitter.com/JacksonAdvocate"
"GSentinelTimes"	792058728	"https://twitter.com/GSentinelTimes"
"SoMdNews"	78111823	"https://twitter.com/SoMdNews"
"TheCV"	19711438	"https://twitter.com/TheCV"
"FishNoreast"	155956694	"https://twitter.com/FishNoreast"
"OColly"	23025311	"https://twitter.com/OColly"
"BeaDailySunNews"	305075576	"https://twitter.com/BeaDailySunNews"
"ParisPI"	21031034	"https://twitter.com/ParisPI"
"WilsonPostNews"	104292181	"https://twitter.com/WilsonPostNews"
"LCLnews"	65669674	"https://twitter.com/LCLnews"
"TheTandD"	20941458	"https://twitter.com/TheTandD"
"TheMeckTimes"	312143117	"https://twitter.com/TheMeckTimes"
"PhillyWeekly"	15896072	"https://twitter.com/PhillyWeekly"
"TuftsDaily"	16876049	"https://twitter.com/TuftsDaily"
"elplanetaboston"	82103906	"https://twitter.com/elplanetaboston"
"NavyTimes"	27114180	"https://twitter.com/NavyTimes"
"HanoverMariner"	36967877	"https://twitter.com/HanoverMariner"
"LowCountryToday"	42022705	"https://twitter.com/LowCountryToday"
"TheMaineCampus"	17301273	"https://twitter.com/TheMaineCampus"
"LancasterOnline"	1011901	"https://twitter.com/LancasterOnline"
"LIBN"	16030899	"https://twitter.com/LIBN"
"HuttoNews"	34990906	"https://twitter.com/HuttoNews"
"ClarionCallNews"	52592210	"https://twitter.com/ClarionCallNews"
"NCCitizen"	30017628	"https://twitter.com/NCCitizen"
"JCPilot"	28205339	"https://twitter.com/JCPilot"
"BIreview"	194652706	"https://twitter.com/BIreview"
"DailyJeff"	17871626	"https://twitter.com/DailyJeff"
"BartlesvilleEE"	76431341	"https://twitter.com/BartlesvilleEE"
"BerkshireEagle"	24745038	"https://twitter.com/BerkshireEagle"
"TIMECulture"	15723995	"https://twitter.com/TIMECulture"
"TIMEWorld"	15723281	"https://twitter.com/TIMEWorld"
"TIMEIdeas"	386742828	"https://twitter.com/TIMEIdeas"
"Stitcher"	21683908	"https://twitter.com/Stitcher"
"planetmoney"	15905103	"https://twitter.com/planetmoney"
"businessinsider"	20562637	"https://twitter.com/businessinsider"
"ReutersPolitics"	25562002	"https://twitter.com/ReutersPolitics"
"ScandalABC"	288304848	"https://twitter.com/ScandalABC"
"MenInBlazers"	365603329	"https://twitter.com/MenInBlazers"
"USNewsOpinion"	50715793	"https://twitter.com/USNewsOpinion"
"WNEW"	4439167096	"https://twitter.com/WNEW"
"PowerPost"	3086975121	"https://twitter.com/PowerPost"
"morningdefense"	200542610	"https://twitter.com/morningdefense"
"LifeZette"	3016071993	"https://twitter.com/LifeZette"
"CSPANCities"	1472962208	"https://twitter.com/CSPANCities"
"donlemon"	16051471	"https://twitter.com/donlemon"
"AJInsideStoryAM"	478174898	"https://twitter.com/AJInsideStoryAM"
"ForeignAffairs"	21114659	"https://twitter.com/ForeignAffairs"
"GQMagazine"	21701757	"https://twitter.com/GQMagazine"
"npr_ed"	2459771455	"https://twitter.com/npr_ed"
"BBC_Magazine"	992798107	"https://twitter.com/BBC_Magazine"
"postpolitics"	14345062	"https://twitter.com/postpolitics"
"PostGraphics"	87968068	"https://twitter.com/PostGraphics"
"luxury"	1222018640	"https://twitter.com/luxury"
"cqprofiles"	85634177	"https://twitter.com/cqprofiles"
"abcnews"	2768501	"https://twitter.com/abcnews"
"GlobeOpinion"	324962560	"https://twitter.com/GlobeOpinion"
"TBD"	135579990	"https://twitter.com/TBD"
"wamu885news"	14856665	"https://twitter.com/wamu885news"
"nybooks"	11178902	"https://twitter.com/nybooks"
"theblaze"	10774652	"https://twitter.com/theblaze"
"WSJFinReg"	702881258641051648	"https://twitter.com/WSJFinReg"
"BBCr4today"	8170292	"https://twitter.com/BBCr4today"
"CTMirror"	90438475	"https://twitter.com/CTMirror"
"washingtonweek"	48037533	"https://twitter.com/washingtonweek"
"specialreports"	372862603	"https://twitter.com/specialreports"
"npratc"	21918310	"https://twitter.com/npratc"
"AlMonitor"	290061912	"https://twitter.com/AlMonitor"
"WSJopinion"	7228682	"https://twitter.com/WSJopinion"
"bpshow"	40260612	"https://twitter.com/bpshow"
"jdforward"	47436923	"https://twitter.com/jdforward"
"BigLawBiz"	3044867175	"https://twitter.com/BigLawBiz"
"C4ISRNET"	540951393	"https://twitter.com/C4ISRNET"
"intelligencer"	45565185	"https://twitter.com/intelligencer"
"OPISBiofuels"	88738382	"https://twitter.com/OPISBiofuels"
"ThisIsFusion"	726088145180217345	"https://twitter.com/ThisIsFusion"
"bizjournals"	14921083	"https://twitter.com/bizjournals"
"USSupremeCourt"	17912982	"https://twitter.com/USSupremeCourt"
"PostOpinions"	14345812	"https://twitter.com/PostOpinions"
"FreeBeacon"	455764741	"https://twitter.com/FreeBeacon"
"wamu885"	14425965	"https://twitter.com/wamu885"
"PolitiFactFL"	116099364	"https://twitter.com/PolitiFactFL"
"Scotus"	15109516	"https://twitter.com/Scotus"
"CBSSunday"	119829799	"https://twitter.com/CBSSunday"
"kojoshow"	14848798	"https://twitter.com/kojoshow"
"ABCNewsLive"	384438102	"https://twitter.com/ABCNewsLive"
"BloombergRadio"	57675435	"https://twitter.com/BloombergRadio"
"700club"	25545091	"https://twitter.com/700club"
"newscientist"	19658826	"https://twitter.com/newscientist"
"whpresscorps"	19416225	"https://twitter.com/whpresscorps"
